hour,minute,second,size,source_port,destination_port,ttl,protocol_TCP,protocol_UDP,SYN,ACK,FIN
0.0,0.0,0.3220338983050847,0.0,0.9089051592031329,0.9088896800458182,0.003799844343725679,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.3220338983050847,0.0,0.9088896800458182,0.9089051592031329,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0006426735218508992,0.9089361175177622,0.9089206383604476,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.9088896800458182,0.9089051592031329,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.9089206383604476,0.9089361175177622,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0006426735218508992,0.7684472857297647,0.7684627648870794,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.7684627648870794,0.7684472857297647,0.01475682522242061,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0006426735218508992,0.9089361175177622,0.9089206383604476,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.9089206383604476,0.9089361175177622,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.9089361175177622,0.9089206383604476,0.003799844343725679,1.0,0.0,0.0,1.0,1.0
0.0,0.0,0.3220338983050847,0.0,0.9089206383604476,0.9089361175177622,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3220338983050847,0.0,0.9089206383604476,0.9089361175177622,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.3389830508474576,0.007712082262210793,0.9089515966750769,0.43559896599229136,1.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3389830508474576,0.0,0.43559896599229136,0.9089515966750769,0.003799844343725679,1.0,0.0,0.0,1.0,0.0
